file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
b2_1520+31_lc_liner.csv,36,4,0.5430876324801115,3.423639145140874,1.3634127486351262,4.561868164541119,0.6501047020750048,11.231129083128153
